ticker,cik,sector,latest_quarter_end,revenue_concept,net_income_concept,ocf_concept,eps_diluted_concept,eps_source,eps_notes,quarters_available,annuals_available,has_quarterly_revenue,has_quarterly_eps,has_quarterly_net_income,has_quarterly_ocf,rev_yoy,eps_yoy,ocf_yoy,ni_yoy,rev_qoq,eps_qoq,ocf_qoq,ttm_revenue,ttm_net_income,ttm_eps_diluted,ttm_ocf,latest_quarter_all_positive,revenue_qoq_grew_0,revenue_qoq_grew_1,revenue_qoq_grew_2,revenue_qoq_grew_3,eps_diluted_qoq_grew_0,eps_diluted_qoq_grew_1,eps_diluted_qoq_grew_2,eps_diluted_qoq_grew_3,ocf_qoq_grew_0,ocf_qoq_grew_1,ocf_qoq_grew_2,ocf_qoq_grew_3,net_income_qoq_grew_0,net_income_qoq_grew_1,net_income_qoq_grew_2,net_income_qoq_grew_3,reasons,grade_score,grade_letter,grade_provisional,foreign_grade_score,foreign_grade_letter
AAON,0000824142,,2025-06-30,RevenueFromContractWithCustomerIncludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,-0.006375053417781218,-0.6935483870967742,-1.2426668334479956,-0.7034732327487172,0.04789110005638425,-0.13440804559317884,0.551020564345672,1274439000.0,149632000.0,1.79,279345000.0,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,True,True,,31.65,F,False,,
ABT,0000001800,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.07372072853425848,0.3648648648648649,0.16046901172529315,0.3663594470046083,0.028989026918363525,0.1162177835330131,0.8780068597743945,42512000000.0,6052000000.0,3.45,13556000000.0,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,,71.62,B,False,,
ABBV,0001551152,,2025-06-30,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.06645000691467295,-0.3246753246753247,0.07558231659008086,-0.31532846715328466,0.06332958268013902,-0.07918470418470419,0.9289902780643395,57688000000.0,5155000000.0,2.89,26492000000.0,True,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,True,,50.44,D,False,,
ANF,0001018840,,2025-08-02,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.06577399481822344,0.16400000000000015,-0.5659947946901226,0.061688994352997684,0.04652591620762092,0.1586032445776759,-6.9867555388823925,4648811000.0,486943000.0,9.5,771768000.0,True,True,False,True,True,True,False,False,True,False,False,True,True,True,False,False,True,,55.59,C,False,,
ACAD,0001070494,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.09341510892161198,-0.20000000000000007,0.5580677364490128,-0.20135373925544342,0.06724954315055351,0.2511363636363636,1.0873952597690093,1001247000.0,111807000.0,0.67,276032000.0,True,True,False,True,True,True,False,False,True,True,False,True,True,True,False,False,True,,60.79,C,False,,
ACN,0001467373,,2025-05-31,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.0765808083985573,0.14802631578947367,0.3167509521742735,0.13731515079058254,0.030597993496635223,0.08997964039244591,1.0319928037368602,68543545000.0,8196653000.0,12.940000000000001,18200220000.0,True,True,False,True,True,True,False,True,True,True,True,False,True,True,False,True,True,,67.72,C,False,,
ADMA,0001368514,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.13800598930880392,0.0769230769230771,-0.9662890301188174,0.06727590293805741,0.11193163198888478,0.19622668997669002,-5.591327862202308,463816000.0,129094000.0,0.53,93673000.0,True,True,False,True,True,True,False,True,True,False,False,True,False,True,False,True,True,,65.73,C,False,,
ADBE,0000796343,,2025-05-30,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.10623469579958567,0.1289398280802292,0.5006422607578678,0.0750158931977114,0.031891180785295514,0.42407375461991126,0.6668950217780647,22304000000.0,6759000000.0,15.33,15404000000.0,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,,79.65,B,False,,
AMD,0000002488,,2025-06-28,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.31705227077977716,2.375,1.6481149012567324,2.290566037735849,0.08969101013138459,0.8466643064382424,0.8456514255169899,27777000000.0,2617000000.0,1.6099999999999999,6745000000.0,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,,82.32,B,False,,
A,0001090872,,2025-07-31,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.10139416983523453,0.21649484536082464,-0.2015748031496063,0.1914893617021276,0.025671017815788816,0.07928710743143733,0.23997826517800563,6665000000.0,1151000000.0,4.01,3367000000.0,True,True,False,True,True,True,False,True,False,True,True,False,True,True,False,True,False,,65.23,C,False,,
AEM,0000002809,,,Revenues,ProfitLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,82.55,B
AL,0001487712,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,-0.08300019036740913,3.1111111111111107,0.09783440723536985,2.741446972199017,0.07609585224052429,0.7351155776266411,0.5584233184695535,268666000.0,967916000.0,8.22,3282501000.0,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,,77.65,B,False,,
ABNB,0001559720,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,IncomeLossFromContinuingOperationsPerDilutedShare,,,8,2,True,True,True,True,0.1266375545851528,0.1976744186046513,-0.07061197041022194,0.1567567567567567,0.1531141693465164,1.2446619711652407,0.2238810533769679,11848000000.0,2719000000.0,4.26,11579000000.0,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,,71.43,B,False,,
AA,0001675149,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.03854094975911915,4.636363636363637,7.796875,7.199999999999999,0.04334321807066252,1.2808541498533708,1.7040912478878274,12197000000.0,822000000.0,3.1799999999999997,909000000.0,True,False,True,False,True,False,True,True,False,True,False,True,False,False,True,True,False,,69.33,C,False,,
ALC,0001167379,,,SalesRevenueNet,ProfitLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,48.38,D
BABA,0001577552,,,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,46.07,D
ATI,0001018963,,2025-06-29,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.04117593353419147,0.2068965517241379,29.0,0.22954822954822962,0.023786716464051172,0.11596072545031486,0.7871117610908224,4431300000.0,362300000.0,2.52,5100000.0,True,False,True,False,True,True,True,False,True,False,False,True,False,True,True,True,True,,66.24,C,False,,
LNT,0000352541,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.07494407158836691,1.0,-0.1245551601423488,0.5795918367346939,-0.0070699558409477725,0.36793906920479535,0.42595123495889897,4064000000.0,1385000000.0,3.0,2216000000.0,True,False,True,True,False,False,False,True,False,True,False,True,True,True,False,True,True,,76.57,B,False,,
ALL,0000899051,,2025-06-30,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.05848288150693648,5.867256637168142,-0.04670807453416148,5.371601208459214,0.022099044118748135,1.0625611689351677,0.6091770421527561,65426000000.0,4225000000.0,15.329999999999998,17052000000.0,True,True,False,True,True,True,False,True,False,True,False,True,True,True,False,True,False,,66.1,C,False,,
GOOG,0001652044,,2025-06-30,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.13790092280097244,0.22222222222222232,0.1515462802768166,0.19378466488843737,0.04617784271539482,0.0673072191864578,0.4159227935636713,359672000000.0,112656000000.0,9.13,241721000000.0,True,True,True,True,True,False,True,True,False,True,False,True,True,False,True,True,False,,77.08,B,False,,
AMZN,0001018724,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.13329774221669588,0.33333333333333326,0.28614374431391165,0.3469781238413052,0.040828101681452594,0.1472817015269846,0.23118942380238366,630223000000.0,64104000000.0,5.96,100782000000.0,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,,73.64,B,False,,
AMCR,0001748790,,2025-03-31,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,-0.022867194371152144,0.054263565891472965,-0.2698412698412699,0.048128342245989275,0.006798798132742284,0.1212575390166056,-0.47724362127720776,13338000000.0,737000000.0,0.51,544000000.0,True,True,False,False,True,True,False,True,True,True,False,False,True,True,False,True,True,,52.42,D,False,,
AEE,0001002910,,2025-06-30,Revenues,ProfitLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.3118724158298878,0.04123711340206193,0.23260247855100102,0.06538461538461537,0.05998662614786329,0.07892755907642951,0.8021734688392818,8184000000.0,1284000000.0,4.75,4719000000.0,True,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,,67.98,C,False,,
AGNC,0001423689,,2025-06-30,ManagementFeesRevenue,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,False,True,True,True,,0.5454545454545456,,1.9166666666666665,,-4.045153293034649,8.788690476190476,,208000000.0,0.13,571000000.0,False,,,,,False,False,False,False,True,True,,False,False,False,False,False,,72.92,B,False,,
AXP,0000004962,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.05123243023018942,-0.01686746987951815,-0.09480364934549779,-0.04311774461028195,0.025959606604066487,0.06276729131011588,0.2821368819035859,39481000000.0,10991000000.0,15.360000000000001,32248000000.0,True,True,False,False,True,True,True,False,True,True,False,False,True,True,True,False,True,,65.66,C,False,,
AHR,0001632970,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.09447766766445498,5.0,1.4713927555755126,4.006568974229409,0.026264144756127206,-1.8541666666666665,-2.024142316919802,1933308000.0,957000.0,-1.734723475976807e-18,362733000.0,True,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,,67.39,C,False,,
AMH,0001562401,,2025-06-30,Revenues,ProfitLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,False,True,True,True,,0.1200000000000001,0.040945394930429924,0.13903477251368246,,0.016666666666666663,0.5951667211616359,,448511000.0,1.03,1903792000.0,False,,,,,False,True,False,False,True,False,True,True,False,True,False,False,,48.84,D,False,,
AMGN,0000318154,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.0943013829279924,0.9202898550724639,0.1661372299872934,0.9195710455764075,0.05620829540904726,-1.3369170139632565,1.3873612331448064,34219000000.0,6738000000.0,12.45,14929000000.0,True,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,,73.86,B,False,,
AMRX,0001723128,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.03238621790304652,2.5000000000000004,1.5882202740658777,2.7399065732399066,0.024345777164587246,-0.43888888888888883,1.3465726832287777,2824176000.0,40450000.0,0.13,310903000.0,True,True,False,True,True,True,,False,False,True,False,True,False,True,False,False,False,,65.9,C,False,,
APH,0000820313,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.5653101365764468,1.0975609756097562,0.7265748654637543,1.0794588414634148,0.14826300216321314,0.19841046078956084,0.7264776954869512,18109800000.0,2958300000.0,2.33,6177800000.0,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,,90.36,A,False,,
ADI,0000006281,,2025-08-02,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.24571264967829465,0.31645569620253156,0.11053241732198038,0.32196761100573124,0.0748638837661208,0.16406072566446528,0.29182324943558413,10255799000.0,1871836000.0,3.75,8986200000.0,True,True,True,True,True,False,True,False,True,True,True,False,True,False,True,False,True,,75.54,B,False,,
AR,0001433270,,2025-06-30,Revenues,ProfitLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.32579338560921434,-2.923076923076923,1.3452873177342393,-3.2329419019276657,0.047808371962817564,-4.029012654012654,0.4588998464325798,4684774000.0,301154000.0,0.8300000000000001,2384231000.0,True,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,,53.55,D,False,,
AON,0000315293,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.10505319148936176,0.08130081300813008,0.13868613138686126,0.1049618320610688,0.015744194281008372,0.1300329961125018,1.913640708931081,16365000000.0,2411000000.0,11.120000000000001,3733000000.0,True,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,,61.25,C,False,,
APG,0001796209,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.1502890173410405,0.06666666666666665,0.23931623931623935,0.11594202898550732,0.05877943456123583,-0.16145016026586434,4.529328383293636,7265000000.0,250000000.0,0.65,661000000.0,True,True,False,True,True,True,False,True,False,True,False,True,True,True,False,False,True,,61.33,C,False,,
AAPL,0000320193,,2025-06-28,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.09628455180293094,0.12142857142857144,-0.10595671620572378,0.09259604625139883,0.03689262873774851,0.06708338638485703,0.276433660087083,399472000000.0,105992000000.0,7.02,257019000000.0,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,,65.02,C,False,,
AMAT,0000006951,,2025-07-27,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.07730894069046923,0.08292682926829298,-0.15929203539823011,0.04340175953079184,0.024086535199138698,0.09009056789132397,0.6367257429402604,28346000000.0,6806000000.0,8.35,14653000000.0,True,True,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,,63.81,C,False,,
APP,0001751008,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.7703620880009563,1.6853932584269664,0.8929855329715592,1.6439127783746117,0.11098008580451862,0.3749975788821484,0.5826391967476869,4652025000.0,2140339000.0,6.2,4680964000.0,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,,97.19,A,False,,
ACGL,0000947484,,2025-06-30,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.23267912035942295,-0.021212121212121127,-0.16223231667748217,-0.025216706067769934,0.0737086051327554,0.16661299862284457,0.42053982139024393,18837000000.0,4068000000.0,10.57,12222000000.0,True,True,False,True,True,True,False,False,True,True,False,True,True,True,False,False,True,,66.42,C,False,,
AROC,0001389050,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.41632227586257886,0.6363636363636362,0.1667650573785835,0.8422657952069716,0.09487242477478991,0.1410839160839161,0.36484126871677586,1293002000.0,206211000.0,1.2,872333000.0,True,True,True,True,True,False,True,False,False,True,False,True,True,False,True,True,False,,81.92,B,False,,
ARES,0001176948,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,ProfitLoss,NetCashProvidedByUsedInOperatingActivities,NetIncomeLossAvailableToCommonStockholdersDiluted,,,8,2,True,True,True,True,0.7118788053993879,0.16053764425718997,1.109847778486925,0.4437000990119868,0.1877939533101824,1.96438763306491,0.38976338781157727,4357354000.0,495582000.0,310404000.0,7529860000.0,True,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,,82.5,B,False,,
ANET,0001596532,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.30430667297681024,0.34615384615384603,0.22557891935054575,0.33573790201382625,0.08846181171837098,0.7222993355893035,0.954067205062356,7710936000.0,3115938000.0,4.1899999999999995,6663572000.0,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,,87.36,A,False,,
ADP,0000008670,,2025-03-31,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.05694925577677101,0.0625,0.22523626181309075,0.05451936872309893,0.047481775473600774,0.11775345997607761,0.6397455896364741,20687900000.0,4353900000.0,10.629999999999999,9156600000.0,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,,69.16,C,False,,
BIDU,0001329099,,,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,42.18,D
BDX,0000010795,,2025-06-30,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.10400801603206422,0.19047619047619047,-0.22130532633158284,0.17864476386036965,0.02246194378041147,0.10629018987663849,0.46660070548248256,20939000000.0,1672000000.0,5.79,6292000000.0,True,True,True,True,False,True,True,False,False,True,True,False,True,True,True,False,False,,60.01,C,False,,
BRBR,0001772016,,2025-06-30,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.06228172293364387,-0.7142857142857143,-0.4263322884012539,-0.7150610583446404,0.027631838541483905,-0.13145889251772183,4.158753939580663,2183800000.0,230300000.0,1.76,305200000.0,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,True,True,,44.44,D,False,,
BSY,0001031308,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.10222590869324355,0.0,0.04838257554521497,-0.0217083529966966,0.020202305891260264,0.1326173826173827,0.13149426424068436,1400158000.0,276234000.0,0.85,1121130000.0,True,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,True,,62.8,C,False,,
WRB,0000011544,,2025-06-30,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.1076561723000864,0.08695652173913038,-0.11055841087759932,0.07899513052924245,0.030415356726684162,-0.015609315893520187,0.5372282284257213,13932618000.0,1556402000.0,3.87,6687341000.0,True,True,True,True,True,False,True,False,False,True,False,True,True,False,True,False,False,,59.81,C,False,,
BMRN,0001048477,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.15923649177210475,1.2363636363636363,1.1701471644150532,1.244312986358632,0.06291597284310219,0.30441543582275843,1.0943838032761684,3028324000.0,639472000.0,3.2799999999999994,1087006000.0,True,True,False,True,True,True,True,False,True,True,False,True,True,True,True,False,True,,83.29,B,False,,
BX,0001393818,,2025-06-30,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.32739422846886734,0.6896551724137931,-0.04798211214507009,0.7196667971756066,0.023662058118287504,0.07261423441697273,0.48752052699526166,13460933000.0,2604345000.0,3.38,8525603000.0,True,True,False,True,False,True,False,True,False,True,False,True,True,True,False,True,False,,78.32,B,False,,
OWL,0001823945,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.27872793935778617,-0.6666666666666666,0.25905973834256923,-0.4866401531889821,0.08252765704476656,-0.27777777777777773,7.595505843309816,2537318000.0,88606000.0,0.12,1482756000.0,True,True,True,True,True,,False,False,True,True,False,True,True,True,False,False,True,,53.56,D,False,,
BAH,0001443646,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,-0.00611828687967364,0.7007874015748032,1.2884615384615383,0.6424242424242423,0.03594943637628242,0.37140140786656195,2.532770871761372,11929576000.0,1013062000.0,7.890000000000001,1600210000.0,True,True,False,True,True,True,False,True,True,False,True,True,False,True,False,True,True,,71.91,B,False,,
BSX,0000885725,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,ProfitLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.2283980582524272,1.4090909090909092,0.8700102354145343,1.468944099378882,0.0708208874891545,0.17630997474747476,1.908338870257944,18053000000.0,2257000000.0,1.52,5324000000.0,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,,81.65,B,False,,
BOX,0001372612,,2025-07-31,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.0887279244849819,-0.5,0.03296080046805416,-0.34401834504293516,0.026887618531747592,0.16249999999999998,0.14106363069889272,1116223000.0,55028000.0,0.22000000000000003,697668000.0,True,True,True,True,True,True,False,False,True,True,False,True,True,True,False,False,True,,48.61,D,False,,
BYD,0000906553,,2025-06-30,RevenueFromContractWithCustomerIncludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.06871852752213936,0.2517006802721089,-0.005174510361957041,0.0830419392899282,0.018784314230026855,0.08586329610048257,0.3792188428425148,3954321000.0,533850000.0,6.05,1876636000.0,True,True,True,False,True,True,False,False,True,True,False,True,True,True,False,False,True,,64.48,C,False,,
EAT,0000703351,,2025-03-26,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.2720699812550209,1.3703703703703702,0.7582025677603423,1.4455852156057496,0.07535264955487747,0.5036749292526989,1.0796346459601902,5042600000.0,324800000.0,7.09,1117200000.0,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,False,True,,78.77,B,False,,
BRX,0001581068,,2025-06-30,RevenueFromContractWithCustomerIncludingAssessedTax,ProfitLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.07540015648312104,0.21739130434782616,-0.0015895499907062627,0.2141033868092692,0.014987565007806292,0.030137275112443823,0.6511508843113057,1313375000.0,321833000.0,1.06,1223182000.0,True,True,True,True,False,True,False,True,False,True,False,True,True,True,False,True,False,,70.33,B,False,,
AVGO,0001730168,,2025-08-03,RevenueFromContractWithCustomerExcludingAssessedTax,ProfitLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.2203182374541004,-3.125,0.3813901657612482,-3.208,0.06424911258176164,-1.5075848546786206,0.3979994024875866,58944000000.0,12733000000.0,2.6199999999999997,52973000000.0,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,,59.19,C,False,,
BRO,0000079282,,2025-06-30,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.0908319185059423,-0.1333333333333333,0.4423592493297588,-0.10116731517509725,0.010562865449499803,-0.029908275709639748,7.414936643339345,5053000000.0,1053000000.0,3.64,1937000000.0,True,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,False,,63.67,C,False,,
BRKR,0001109354,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,-0.004121393780442073,0.0,-3.7292576419213974,0.0,0.027786241321172134,0.6012025012025013,-0.04346624001103916,3263900000.0,73500000.0,0.48000000000000004,86700000.0,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,True,False,,35.09,F,False,,
BWXT,0001486957,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.12117130006676802,0.07594936708860756,1.119824100283057,0.07422024886257739,0.06239064227614488,0.032722846015935225,1.2125320582941939,2799718000.0,296305000.0,3.2199999999999998,490811000.0,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,True,,68.58,C,False,,
CDNS,0000813672,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.2024736937872933,-0.29761904761904767,1.112977367869266,-0.3026707912164517,0.061449983392341534,-0.07544587596311736,0.4969234420235226,4793987000.0,901261000.0,3.3,2580034000.0,True,True,True,True,True,False,True,True,False,True,False,True,True,False,True,True,False,,66.3,C,False,,
